run_id,T1,d1,th1,br1,d2,th2,br2
448,0.5,45.0,1.0,0.0,-45.0,0.5,0.0
449,0.5,-45.0,0.0,0.5,-45.0,0.5,0.0
450,0.5,0.0,0.5,1.0,-22.5,0.5,0.5
451,0.5,-22.5,1.0,6.0,0.0,1.0,0.5
452,0.5,45.0,0.0,10.0,22.5,1.0,1.0
453,0.5,-22.5,0.5,0.0,22.5,1.0,1.0
454,0.5,22.5,1.0,0.5,45.0,1.0,3.0
455,0.5,0.0,0.0,3.0,-45.0,0.0,3.0
456,0.5,45.0,0.5,6.0,-22.5,0.0,6.0
457,0.5,-45.0,1.0,10.0,-22.5,0.0,6.0
458,0.5,0.0,0.0,0.0,0.0,0.5,6.0
459,0.5,-22.5,0.5,1.0,22.5,0.5,10.0
460,0.5,22.5,1.0,3.0,22.5,0.5,10.0
461,0.5,-45.0,0.0,6.0,45.0,0.5,0.0
462,0.5,22.5,0.5,10.0,-45.0,1.0,0.0
463,0.5,0.0,1.0,0.5,-22.5,1.0,0.5
464,0.5,45.0,0.0,1.0,-22.5,1.0,0.5
465,0.5,-45.0,0.5,3.0,0.0,1.0,1.0
466,0.5,22.5,1.0,6.0,22.5,0.0,1.0
467,0.5,-22.5,0.0,10.0,45.0,0.0,3.0
468,0.5,45.0,0.5,0.0,45.0,0.0,3.0
469,0.5,-22.5,1.0,0.5,-45.0,0.5,6.0
470,0.5,22.5,0.0,1.0,-22.5,0.5,6.0
471,0.5,0.0,0.5,3.0,-22.5,0.5,6.0
472,0.5,45.0,1.0,10.0,0.0,0.5,10.0
473,0.5,-45.0,0.0,0.0,22.5,1.0,10.0
474,0.5,0.0,0.5,0.5,45.0,1.0,0.0
475,0.5,-22.5,1.0,1.0,45.0,1.0,0.0
476,0.5,22.5,0.0,6.0,-45.0,1.0,0.5
477,0.5,-45.0,0.5,10.0,-22.5,0.0,0.5
478,0.5,22.5,1.0,0.0,0.0,0.0,1.0
479,0.5,0.0,0.0,0.5,0.0,0.0,1.0
480,0.5,45.0,0.5,3.0,22.5,0.0,3.0
481,0.5,-45.0,1.0,6.0,45.0,0.5,3.0
482,0.5,0.0,0.0,10.0,45.0,0.5,6.0
483,0.5,-22.5,0.5,0.0,-45.0,0.5,6.0
484,0.5,45.0,1.0,1.0,-45.0,0.5,10.0
485,0.5,-22.5,0.0,3.0,-22.5,1.0,10.0
486,0.5,22.5,0.5,6.0,0.0,1.0,10.0
487,0.5,0.0,1.0,10.0,0.0,1.0,0.0
488,0.5,45.0,0.0,0.5,22.5,0.0,0.0
489,0.5,-45.0,0.5,1.0,45.0,0.0,0.5
490,0.5,0.0,1.0,3.0,-45.0,0.0,0.5
491,0.5,-22.5,0.0,6.0,-45.0,0.0,1.0
492,0.5,45.0,0.5,10.0,-22.5,0.5,1.0
493,0.5,-45.0,1.0,0.0,0.0,0.5,3.0
494,0.5,22.5,0.0,0.5,22.5,0.5,3.0
495,0.5,0.0,0.5,1.0,22.5,0.5,6.0
496,0.5,45.0,1.0,3.0,45.0,1.0,6.0
497,0.5,-45.0,0.0,6.0,-45.0,1.0,10.0
498,0.5,22.5,0.5,0.0,-45.0,1.0,10.0
499,0.5,-22.5,1.0,0.5,-22.5,0.0,10.0
500,0.5,45.0,0.0,1.0,0.0,0.0,0.0
501,0.5,-22.5,0.5,3.0,22.5,0.0,0.0
502,0.5,22.5,1.0,10.0,22.5,0.0,0.0
503,0.5,0.0,0.0,0.0,45.0,0.5,0.5
504,0.5,45.0,0.5,0.5,-45.0,0.5,0.5
505,0.5,-45.0,1.0,1.0,-22.5,0.5,1.0
506,0.5,0.0,0.0,6.0,-22.5,0.5,1.0
507,0.5,-22.5,0.5,10.0,0.0,1.0,3.0
508,0.5,22.5,1.0,0.0,22.5,1.0,3.0
509,0.5,-45.0,0.0,0.5,22.5,1.0,6.0
510,0.5,22.5,0.5,3.0,45.0,0.0,6.0
511,0.5,-22.5,1.0,6.0,-45.0,0.0,10.0
512,0.5,45.0,0.0,10.0,-22.5,0.0,10.0
513,0.5,-45.0,0.5,0.0,-22.5,0.0,0.0
514,0.5,0.0,1.0,1.0,0.0,0.5,0.0
515,0.5,-22.5,0.0,3.0,22.5,0.5,0.0
516,0.5,-45.0,1.0,10.0,45.0,0.5,0.5
517,0.5,22.5,0.0,0.0,-45.0,1.0,1.0
518,0.5,0.0,0.5,0.5,-22.5,1.0,1.0
519,0.5,45.0,1.0,1.0,-22.5,1.0,3.0
520,0.5,-45.0,0.0,3.0,0.0,0.0,3.0
521,0.5,0.0,0.5,6.0,22.5,0.0,6.0
522,0.5,-22.5,1.0,0.0,45.0,0.0,6.0
523,0.5,22.5,0.0,0.5,45.0,0.0,10.0
524,0.5,-45.0,0.5,1.0,-45.0,0.5,10.0
525,0.5,22.5,1.0,3.0,-22.5,0.5,0.0
526,0.5,0.0,0.0,10.0,0.0,0.5,0.0
527,0.5,45.0,0.5,0.0,0.0,1.0,0.5
528,0.5,-45.0,1.0,0.5,22.5,1.0,0.5
529,0.5,0.0,0.0,1.0,45.0,1.0,0.5
530,0.5,-22.5,0.5,6.0,45.0,1.0,1.0
531,0.5,45.0,1.0,10.0,-45.0,0.0,1.0
532,0.5,-22.5,0.0,0.0,-45.0,0.0,3.0
533,0.5,22.5,0.5,1.0,-22.5,0.0,3.0
534,0.5,0.0,1.0,3.0,0.0,0.0,6.0
535,0.5,45.0,0.0,6.0,0.0,0.5,6.0
536,0.5,-45.0,0.5,10.0,22.5,0.5,10.0
537,0.5,0.0,1.0,0.5,45.0,0.5,10.0
538,0.5,-22.5,0.0,1.0,-45.0,1.0,0.0
539,0.5,22.5,0.5,3.0,-45.0,1.0,0.0
540,0.5,-45.0,1.0,6.0,-22.5,1.0,0.5
541,0.5,22.5,0.0,10.0,0.0,1.0,0.5
542,0.5,-22.5,0.5,0.0,22.5,0.0,0.5
543,0.5,45.0,1.0,0.5,22.5,0.0,1.0
544,0.5,-45.0,0.0,1.0,45.0,0.0,1.0
545,0.5,0.0,0.5,3.0,-45.0,0.0,3.0
546,0.5,-22.5,1.0,6.0,-45.0,0.5,3.0
547,0.5,45.0,0.0,0.0,-22.5,0.5,6.0
548,0.5,-22.5,0.5,0.5,0.0,0.5,6.0
549,0.5,22.5,1.0,1.0,22.5,1.0,10.0
550,0.5,0.0,0.0,3.0,22.5,1.0,10.0
551,0.5,45.0,0.5,10.0,45.0,1.0,0.0
552,0.5,-45.0,1.0,0.0,-45.0,1.0,0.0
553,0.5,0.0,0.0,0.5,-22.5,0.0,0.5
554,0.5,-22.5,0.5,3.0,-22.5,0.0,0.5
555,0.5,22.5,1.0,6.0,0.0,0.0,0.5
556,0.5,-45.0,0.0,10.0,22.5,0.5,1.0
557,0.5,22.5,0.5,0.0,22.5,0.5,1.0
558,0.5,0.0,1.0,1.0,45.0,0.5,3.0
559,0.5,45.0,0.0,3.0,-45.0,0.5,3.0
560,0.5,-45.0,0.5,6.0,-22.5,1.0,6.0
561,0.5,22.5,1.0,10.0,-22.5,1.0,6.0
562,0.5,-22.5,0.0,0.5,0.0,1.0,10.0
563,0.5,45.0,0.5,1.0,22.5,1.0,10.0
564,0.5,-22.5,1.0,3.0,45.0,0.0,0.0
565,0.5,22.5,0.0,6.0,45.0,0.0,0.0
566,0.5,0.0,0.5,10.0,-45.0,0.0,0.5
567,0.5,45.0,1.0,0.0,-22.5,0.5,0.5
568,0.5,-45.0,0.0,0.5,-22.5,0.5,1.0
569,0.5,0.0,0.5,1.0,0.0,0.5,1.0
570,0.5,-22.5,1.0,3.0,22.5,0.5,1.0
571,0.5,22.5,0.0,6.0,45.0,1.0,3.0
572,0.5,-45.0,0.5,0.0,45.0,1.0,3.0
573,0.5,22.5,1.0,0.5,-45.0,1.0,6.0
574,0.5,-22.5,0.0,1.0,-22.5,1.0,6.0
575,0.5,45.0,0.5,6.0,0.0,0.0,10.0
576,0.5,-45.0,1.0,10.0,0.0,0.0,10.0
577,0.5,0.0,0.0,0.0,22.5,0.0,0.0
578,0.5,-22.5,0.5,0.5,45.0,0.5,0.0
579,0.5,45.0,1.0,3.0,45.0,0.5,0.5
580,0.5,-45.0,0.0,6.0,-45.0,0.5,0.5
581,0.5,22.5,0.5,10.0,-45.0,0.5,1.0
582,0.5,0.0,1.0,0.0,-22.5,1.0,1.0
583,0.5,45.0,0.0,1.0,0.0,1.0,1.0
584,0.5,-45.0,0.5,3.0,0.0,1.0,3.0
585,0.5,0.0,1.0,6.0,22.5,1.0,3.0
586,0.5,-22.5,0.0,10.0,45.0,0.0,6.0
587,0.5,22.5,0.5,0.5,-45.0,0.0,6.0
588,0.5,-45.0,1.0,1.0,-45.0,0.0,10.0
589,0.5,22.5,0.0,3.0,-22.5,0.5,10.0
590,0.5,0.0,0.5,6.0,0.0,0.5,0.0
591,0.5,45.0,1.0,10.0,22.5,0.5,0.0
592,0.5,-45.0,0.0,0.0,22.5,0.5,0.5
593,1.0,0.0,0.5,0.5,-45.0,0.0,0.0
594,1.0,-22.5,1.0,1.0,-22.5,0.0,0.0
595,1.0,22.5,0.0,3.0,0.0,0.0,0.5
596,1.0,-45.0,0.5,6.0,0.0,0.5,0.5
597,1.0,22.5,1.0,0.0,22.5,0.5,1.0
598,1.0,-22.5,0.0,0.5,45.0,0.5,1.0
599,1.0,45.0,0.5,1.0,-45.0,0.5,3.0
600,1.0,-45.0,1.0,3.0,-45.0,1.0,3.0
601,1.0,0.0,0.0,10.0,-22.5,1.0,6.0
602,1.0,-22.5,0.5,0.0,0.0,1.0,6.0
603,1.0,45.0,1.0,0.5,0.0,0.0,10.0
604,1.0,-45.0,0.0,1.0,22.5,0.0,10.0
605,1.0,22.5,0.5,6.0,45.0,0.0,0.0
606,1.0,0.0,1.0,10.0,-45.0,0.0,0.0
607,1.0,45.0,0.0,0.0,-45.0,0.5,0.0
608,1.0,-45.0,0.5,0.5,-22.5,0.5,0.5
609,1.0,0.0,1.0,3.0,0.0,0.5,0.5
610,1.0,-22.5,0.0,6.0,22.5,0.5,1.0
611,1.0,22.5,0.5,10.0,22.5,1.0,1.0
612,1.0,-45.0,1.0,0.0,45.0,1.0,3.0
613,1.0,22.5,0.0,1.0,-45.0,1.0,3.0
614,1.0,0.0,0.5,3.0,-22.5,0.0,6.0
615,1.0,45.0,1.0,6.0,-22.5,0.0,6.0
616,1.0,-45.0,0.0,10.0,0.0,0.0,10.0
617,1.0,0.0,0.5,0.0,22.5,0.0,10.0
618,1.0,-22.5,1.0,0.5,22.5,0.5,0.0
619,1.0,45.0,0.0,1.0,45.0,0.5,0.0
620,1.0,-22.5,0.5,3.0,-45.0,0.5,0.0
621,1.0,22.5,1.0,6.0,-22.5,0.5,0.5
622,1.0,0.0,0.0,0.0,-22.5,1.0,0.5
623,1.0,45.0,0.5,0.5,0.0,1.0,1.0
624,1.0,-45.0,1.0,1.0,22.5,1.0,1.0
625,1.0,0.0,0.0,3.0,22.5,0.0,3.0
626,1.0,-22.5,0.5,10.0,45.0,0.0,3.0
627,1.0,22.5,1.0,0.0,-45.0,0.0,6.0
628,1.0,-45.0,0.0,0.5,-22.5,0.0,6.0
629,1.0,22.5,0.5,1.0,-22.5,0.5,10.0
630,1.0,-22.5,1.0,6.0,0.0,0.5,10.0
631,1.0,45.0,0.0,10.0,22.5,0.5,0.0
632,1.0,-45.0,0.5,0.0,45.0,0.5,0.0
633,1.0,0.0,1.0,0.5,45.0,1.0,0.5
634,1.0,-22.5,0.0,3.0,-45.0,1.0,0.5
635,1.0,45.0,0.5,6.0,-22.5,1.0,0.5
636,1.0,-22.5,1.0,10.0,0.0,0.0,1.0
637,1.0,22.5,0.0,0.5,0.0,0.0,1.0
638,1.0,0.0,0.5,1.0,22.5,0.0,3.0
639,1.0,45.0,1.0,3.0,45.0,0.0,3.0
640,1.0,-45.0,0.0,6.0,45.0,0.5,6.0
641,1.0,0.0,0.5,10.0,-45.0,0.5,6.0
642,1.0,-22.5,1.0,0.0,-45.0,0.5,10.0
643,1.0,22.5,0.0,0.5,-22.5,1.0,10.0
644,1.0,-45.0,0.5,1.0,0.0,1.0,0.0
645,1.0,22.5,1.0,3.0,0.0,1.0,0.0
646,1.0,0.0,0.0,6.0,22.5,1.0,0.5
647,1.0,45.0,0.5,0.0,45.0,0.0,0.5
648,1.0,-45.0,1.0,0.5,-45.0,0.0,0.5
649,1.0,22.5,0.0,1.0,-45.0,0.0,1.0
650,1.0,-22.5,0.5,3.0,-22.5,0.0,1.0
651,1.0,45.0,1.0,10.0,0.0,0.5,3.0
652,1.0,-22.5,0.0,0.0,0.0,0.5,3.0
653,1.0,22.5,0.5,0.5,22.5,0.5,6.0
654,1.0,0.0,1.0,1.0,45.0,1.0,6.0
655,1.0,45.0,0.0,6.0,-45.0,1.0,10.0
656,1.0,-45.0,0.5,10.0,-45.0,1.0,10.0
657,1.0,0.0,1.0,0.0,-22.5,1.0,0.0
658,1.0,-22.5,0.0,1.0,0.0,0.0,0.0
659,1.0,22.5,0.5,3.0,22.5,0.0,0.5
660,1.0,-45.0,1.0,6.0,22.5,0.0,0.5
661,1.0,22.5,0.0,10.0,45.0,0.0,1.0
662,1.0,-22.5,0.5,0.5,-45.0,0.5,1.0
663,1.0,45.0,1.0,1.0,-22.5,0.5,1.0
664,1.0,-45.0,0.0,3.0,-22.5,0.5,3.0
665,1.0,0.0,0.5,6.0,0.0,1.0,3.0
666,1.0,-22.5,1.0,10.0,22.5,1.0,6.0
667,1.0,45.0,0.0,0.0,22.5,1.0,6.0
668,1.0,-45.0,0.5,0.5,45.0,1.0,10.0
669,1.0,22.5,1.0,1.0,-45.0,0.0,10.0
670,1.0,0.0,0.0,3.0,-22.5,0.0,0.0
671,1.0,45.0,0.5,6.0,-22.5,0.0,0.0
672,1.0,-45.0,1.0,0.0,0.0,0.0,0.5
673,1.0,0.0,0.0,0.5,22.5,0.5,0.5
674,1.0,-22.5,0.5,1.0,22.5,0.5,1.0
675,1.0,22.5,1.0,3.0,45.0,0.5,1.0
676,1.0,-45.0,0.0,10.0,-45.0,1.0,1.0
677,1.0,22.5,0.5,0.0,-22.5,1.0,3.0
678,1.0,0.0,1.0,0.5,-22.5,1.0,3.0
679,1.0,45.0,0.0,3.0,0.0,1.0,6.0
680,1.0,-45.0,0.5,6.0,22.5,0.0,6.0
681,1.0,22.5,1.0,10.0,45.0,0.0,10.0
682,1.0,-22.5,0.0,0.0,45.0,0.0,10.0
683,1.0,45.0,0.5,1.0,-45.0,0.5,0.0
684,1.0,-22.5,1.0,3.0,-22.5,0.5,0.0
685,1.0,22.5,0.0,6.0,0.0,0.5,0.5
686,1.0,0.0,0.5,10.0,0.0,0.5,0.5
687,1.0,45.0,1.0,0.5,22.5,1.0,1.0
688,1.0,-45.0,0.0,1.0,45.0,1.0,1.0
689,1.0,0.0,0.5,3.0,45.0,1.0,3.0
690,1.0,-22.5,1.0,6.0,-45.0,1.0,3.0
691,1.0,22.5,0.0,10.0,-45.0,0.0,3.0
692,1.0,-45.0,0.5,0.0,-22.5,0.0,6.0
693,1.0,22.5,1.0,0.5,0.0,0.0,6.0
694,1.0,-22.5,0.0,1.0,0.0,0.5,10.0
695,1.0,45.0,0.5,3.0,22.5,0.5,10.0
696,1.0,-45.0,1.0,6.0,45.0,0.5,0.0
697,1.0,0.0,0.0,0.0,-45.0,0.5,0.0
698,1.0,-22.5,0.5,0.5,-45.0,1.0,0.5
699,1.0,45.0,1.0,1.0,-22.5,1.0,0.5
700,1.0,-22.5,0.0,6.0,0.0,1.0,1.0
701,1.0,22.5,0.5,10.0,0.0,1.0,1.0
702,1.0,0.0,1.0,0.0,22.5,0.0,3.0
703,1.0,45.0,0.0,0.5,45.0,0.0,3.0
704,1.0,-45.0,0.5,3.0,-45.0,0.0,3.0
705,1.0,0.0,1.0,6.0,-45.0,0.5,6.0
706,1.0,-22.5,0.0,10.0,-22.5,0.5,6.0
707,1.0,45.0,0.5,0.0,0.0,0.5,10.0
708,1.0,-45.0,1.0,1.0,22.5,0.5,10.0
709,1.0,22.5,0.0,3.0,22.5,1.0,0.0
710,1.0,0.0,0.5,6.0,45.0,1.0,0.0
711,1.0,45.0,1.0,10.0,-45.0,1.0,0.5
712,1.0,-45.0,0.0,0.5,-22.5,1.0,0.5
713,1.0,22.5,0.5,1.0,-22.5,0.0,1.0
714,1.0,-22.5,1.0,3.0,0.0,0.0,1.0
715,1.0,45.0,0.0,6.0,22.5,0.0,3.0
716,1.0,-22.5,0.5,10.0,22.5,0.0,3.0
717,1.0,22.5,1.0,0.0,45.0,0.5,6.0
718,1.0,0.0,0.0,0.5,-45.0,0.5,6.0
719,1.0,45.0,0.5,1.0,-22.5,0.5,6.0
720,1.0,-45.0,1.0,3.0,-22.5,0.5,10.0
721,1.0,0.0,0.0,6.0,0.0,1.0,10.0
722,1.0,-22.5,0.5,0.0,22.5,1.0,0.0
723,1.0,22.5,1.0,0.5,45.0,1.0,0.0
724,1.0,-45.0,0.0,1.0,45.0,0.0,0.5
725,1.0,22.5,0.5,3.0,-45.0,0.0,0.5
726,1.0,-22.5,1.0,10.0,-22.5,0.0,1.0
727,1.0,45.0,0.0,0.0,-22.5,0.0,1.0
728,1.0,-45.0,0.5,0.5,0.0,0.5,3.0
729,1.0,0.0,1.0,1.0,22.5,0.5,3.0
730,1.0,-22.5,0.0,6.0,45.0,0.5,6.0
731,1.0,45.0,0.5,10.0,45.0,0.5,6.0
732,1.0,-45.0,1.0,0.0,-45.0,1.0,6.0
733,1.0,0.0,0.5,3.0,0.0,1.0,10.0
734,1.0,45.0,1.0,6.0,0.0,0.0,0.0
735,1.0,-45.0,0.0,10.0,22.5,0.0,0.0
736,1.0,0.0,0.5,0.0,45.0,0.0,0.5
737,1.0,-22.5,1.0,1.0,45.0,0.0,0.5
738,1.0,22.5,0.0,3.0,-45.0,0.5,1.0
739,1.0,-45.0,0.5,6.0,-45.0,0.5,1.0
740,1.0,22.5,1.0,10.0,-22.5,0.5,3.0
741,1.0,0.0,0.0,0.0,0.0,0.5,3.0
742,1.0,45.0,0.5,0.5,0.0,1.0,6.0
743,1.0,-45.0,1.0,1.0,22.5,1.0,6.0
744,1.0,0.0,0.0,3.0,45.0,1.0,10.0
745,1.0,-22.5,0.5,6.0,-45.0,0.0,10.0
746,1.0,45.0,1.0,0.0,-45.0,0.0,10.0
747,1.0,-22.5,0.0,0.5,-22.5,0.0,0.0
748,1.0,22.5,0.5,1.0,0.0,0.0,0.0
749,1.0,0.0,1.0,3.0,22.5,0.5,0.5
750,1.0,45.0,0.0,10.0,22.5,0.5,0.5
751,1.0,-45.0,0.5,0.0,45.0,0.5,1.0
752,1.0,0.0,1.0,0.5,-45.0,0.5,1.0
753,1.0,-22.5,0.0,1.0,-45.0,1.0,3.0
754,1.0,22.5,0.5,6.0,-22.5,1.0,3.0
755,1.0,-45.0,1.0,10.0,0.0,1.0,6.0
756,1.0,22.5,0.0,0.0,22.5,0.0,6.0
757,1.0,-22.5,0.5,0.5,22.5,0.0,10.0
758,1.0,45.0,1.0,3.0,45.0,0.0,10.0
759,1.0,-45.0,0.0,6.0,-45.0,0.0,10.0
760,1.0,0.0,0.5,10.0,-22.5,0.5,0.0
761,1.0,-22.5,1.0,0.5,-22.5,0.5,0.0
762,1.0,45.0,0.0,1.0,0.0,0.5,0.0
763,1.0,-22.5,0.5,3.0,22.5,1.0,0.5
764,1.0,22.5,1.0,6.0,22.5,1.0,0.5
765,1.0,0.0,0.0,10.0,45.0,1.0,1.0
766,1.0,45.0,0.5,0.0,-45.0,1.0,1.0
767,1.0,-45.0,1.0,0.5,-22.5,0.0,3.0
768,1.0,0.0,0.0,1.0,-22.5,0.0,3.0
769,1.0,-22.5,0.5,3.0,0.0,0.0,6.0
770,1.0,45.0,1.0,6.0,22.5,0.0,6.0
771,1.0,-45.0,0.0,0.0,45.0,0.5,10.0
772,1.0,22.5,0.5,0.5,45.0,0.5,10.0
773,1.0,0.0,1.0,1.0,-45.0,0.5,0.0
774,1.0,45.0,0.0,3.0,-22.5,1.0,0.0
775,1.0,-45.0,0.5,10.0,-22.5,1.0,0.0
776,1.0,22.5,1.0,0.0,0.0,1.0,0.5
777,1.0,-22.5,0.0,0.5,22.5,1.0,0.5
778,1.0,45.0,0.5,1.0,45.0,0.0,1.0
779,1.0,-22.5,1.0,6.0,45.0,0.0,1.0
780,1.0,0.0,0.5,0.0,-22.5,0.0,3.0
781,1.0,45.0,1.0,1.0,0.0,0.5,6.0
782,1.0,-45.0,0.0,3.0,0.0,0.5,6.0
783,1.0,0.0,0.5,6.0,22.5,0.5,10.0
784,1.0,-22.5,1.0,10.0,45.0,1.0,10.0
785,1.0,22.5,0.0,0.5,45.0,1.0,0.0
786,1.0,-45.0,0.5,1.0,-45.0,1.0,0.0
787,1.0,22.5,1.0,3.0,-45.0,1.0,0.0
788,1.0,-22.5,0.0,6.0,-22.5,0.0,0.5
789,1.0,45.0,0.5,10.0,0.0,0.0,0.5
790,1.0,-45.0,1.0,0.0,0.0,0.0,1.0
791,1.0,0.0,0.0,0.5,22.5,0.0,1.0
792,1.0,-22.5,0.5,1.0,45.0,0.5,3.0
793,1.0,45.0,1.0,3.0,-45.0,0.5,3.0
794,1.0,-45.0,0.0,6.0,-45.0,0.5,6.0
795,1.0,22.5,0.5,0.0,-22.5,1.0,6.0
796,1.0,0.0,1.0,0.5,0.0,1.0,10.0
797,1.0,45.0,0.0,1.0,22.5,1.0,10.0
798,1.0,-45.0,0.5,3.0,22.5,1.0,0.0
799,1.0,0.0,1.0,10.0,45.0,0.0,0.0
800,1.0,-22.5,0.0,0.0,-45.0,0.0,0.5
801,1.0,22.5,0.5,0.5,-45.0,0.0,0.5
802,1.0,-45.0,1.0,3.0,-22.5,0.5,0.5
803,1.0,22.5,0.0,6.0,0.0,0.5,1.0
804,1.0,0.0,0.5,10.0,22.5,0.5,1.0
805,1.0,45.0,1.0,0.0,22.5,0.5,3.0
806,1.0,-45.0,0.0,1.0,45.0,1.0,3.0
807,1.0,22.5,0.5,3.0,-45.0,1.0,6.0
808,1.0,-22.5,1.0,6.0,-22.5,1.0,6.0
809,1.0,45.0,0.0,10.0,-22.5,1.0,10.0
810,1.0,-22.5,0.5,0.5,0.0,0.0,10.0
811,1.0,22.5,1.0,1.0,22.5,0.0,0.0
812,1.0,0.0,0.0,3.0,22.5,0.0,0.0
813,1.0,45.0,0.5,6.0,45.0,0.5,0.5
814,1.0,-45.0,1.0,10.0,-45.0,0.5,0.5
815,1.0,0.0,0.0,0.0,-22.5,0.5,0.5
816,1.0,-22.5,0.5,0.5,-22.5,0.5,1.0
817,1.0,22.5,1.0,1.0,0.0,1.0,1.0
818,1.0,-45.0,0.0,3.0,22.5,1.0,3.0
819,1.0,22.5,0.5,10.0,45.0,1.0,3.0
820,1.0,0.0,1.0,0.0,45.0,1.0,6.0
821,1.0,45.0,0.0,0.5,-45.0,0.0,6.0
822,1.0,-45.0,0.5,1.0,-22.5,0.0,10.0
823,1.0,0.0,1.0,6.0,-22.5,0.0,10.0
824,1.0,-22.5,0.0,10.0,0.0,0.5,0.0
825,1.0,45.0,0.5,0.0,22.5,0.5,0.0
826,1.0,-22.5,1.0,0.5,45.0,0.5,0.5
827,1.0,22.5,0.0,3.0,45.0,0.5,0.5
828,1.0,0.0,0.5,6.0,-45.0,1.0,1.0
829,1.0,45.0,1.0,10.0,-22.5,1.0,1.0
830,1.0,-45.0,0.0,0.0,0.0,1.0,1.0
831,1.0,0.0,0.5,1.0,0.0,1.0,3.0
832,1.0,-22.5,1.0,3.0,22.5,0.0,3.0
833,1.0,45.0,0.0,6.0,45.0,0.0,6.0
834,1.0,-45.0,0.5,10.0,45.0,0.0,6.0
835,1.0,22.5,1.0,0.5,-45.0,0.0,10.0
836,1.0,0.0,0.0,1.0,-45.0,0.5,10.0
837,1.0,45.0,0.5,3.0,-22.5,0.5,0.0
838,1.0,-45.0,1.0,6.0,0.0,0.5,0.0
839,1.0,22.5,0.0,10.0,0.0,0.5,0.5
840,1.0,-22.5,0.5,0.0,22.5,1.0,0.5
841,1.0,45.0,1.0,0.5,45.0,1.0,1.0
842,1.0,-22.5,0.0,1.0,-45.0,1.0,1.0
843,1.0,22.5,0.5,3.0,-45.0,0.0,1.0
844,1.0,0.0,1.0,6.0,-22.5,0.0,3.0
845,1.0,45.0,0.0,0.0,0.0,0.0,3.0
846,1.0,-45.0,0.5,0.5,22.5,0.0,6.0
847,1.0,0.0,1.0,1.0,22.5,0.5,6.0
848,1.0,-22.5,0.0,3.0,45.0,0.5,10.0
849,1.0,22.5,0.5,10.0,-45.0,0.5,10.0
850,1.0,-45.0,1.0,0.0,-45.0,0.5,0.0
851,1.0,22.5,0.0,0.5,-22.5,1.0,0.0
852,1.0,-22.5,0.5,1.0,0.0,1.0,0.5
853,1.0,45.0,1.0,6.0,22.5,1.0,0.5
854,1.0,-45.0,0.0,10.0,22.5,0.0,1.0
855,1.0,0.0,0.5,0.0,45.0,0.0,1.0
856,1.0,-22.5,1.0,0.5,-45.0,0.0,3.0
857,1.0,45.0,0.0,3.0,-22.5,0.0,3.0
858,1.0,-45.0,0.5,6.0,-22.5,0.5,3.0
859,1.0,22.5,1.0,10.0,0.0,0.5,6.0
860,1.0,0.0,0.0,0.0,22.5,0.5,6.0
861,1.0,45.0,0.5,1.0,22.5,0.5,10.0
862,1.0,-45.0,1.0,3.0,45.0,1.0,10.0
863,1.0,0.0,0.0,6.0,-45.0,1.0,0.0
864,1.0,-22.5,0.5,10.0,-22.5,1.0,0.0
865,1.0,22.5,1.0,0.0,-22.5,0.0,0.5
866,1.0,-45.0,0.0,0.5,0.0,0.0,0.5
867,1.0,22.5,0.5,1.0,22.5,0.0,1.0
868,1.0,0.0,1.0,3.0,45.0,0.0,1.0
869,1.0,45.0,0.0,6.0,45.0,0.5,3.0
870,1.0,-45.0,0.5,0.0,-45.0,0.5,3.0
871,1.0,0.0,1.0,0.5,-22.5,0.5,3.0
872,1.0,-22.5,0.0,1.0,0.0,0.5,6.0
873,1.0,45.0,0.5,3.0,0.0,1.0,6.0
874,1.0,-22.5,1.0,10.0,22.5,1.0,10.0
875,1.0,22.5,0.0,0.0,45.0,1.0,10.0
876,1.0,0.0,0.5,0.5,45.0,0.0,0.0
877,1.0,45.0,1.0,1.0,-45.0,0.0,0.0
878,1.0,-45.0,0.0,6.0,-22.5,0.0,0.5
879,1.0,0.0,0.5,10.0,0.0,0.0,0.5
880,1.0,-22.5,1.0,0.0,0.0,0.5,1.0
881,1.0,22.5,0.0,0.5,22.5,0.5,1.0
882,1.0,-45.0,0.5,3.0,45.0,0.5,3.0
883,1.0,22.5,1.0,6.0,45.0,1.0,3.0
884,1.0,-22.5,0.0,10.0,-45.0,1.0,6.0
885,1.0,45.0,0.5,0.5,-45.0,1.0,6.0
886,1.0,-45.0,1.0,1.0,-22.5,1.0,6.0
887,1.0,0.0,0.0,3.0,0.0,0.0,10.0
888,1.0,-22.5,0.5,6.0,0.0,0.0,10.0
889,1.0,45.0,1.0,10.0,22.5,0.0,0.0
890,1.0,-22.5,0.0,0.0,45.0,0.0,0.0
891,1.0,22.5,0.5,0.5,-45.0,0.5,0.5
892,1.0,0.0,1.0,1.0,-45.0,0.5,0.5
893,1.0,45.0,0.0,3.0,-22.5,0.5,1.0
894,1.0,-45.0,0.5,6.0,0.0,1.0,1.0
895,1.0,0.0,1.0,0.0,22.5,1.0,3.0
896,1.0,-22.5,0.0,0.5,22.5,1.0,3.0
897,1.0,22.5,0.5,1.0,45.0,1.0,6.0
898,1.0,-45.0,1.0,3.0,-45.0,0.0,6.0
899,1.0,22.5,0.0,10.0,-22.5,0.0,6.0
900,1.0,0.0,0.5,0.0,-22.5,0.0,10.0
